date,state,positive,new_positive,negative,death,new_death,hospitalized
20200422,Kentucky,3192,142,30136,171,17,1076
20200422,Louisiana,25258,404,111588,1473,68,
20200422,Massachusetts,44913,1745,144789,2597,148,4256
20200422,Maryland,14775,582,61754,779,47,3325
20200422,Maine,907,19,16784,39,3,144
20200422,Michigan,40705,1116,106653,3602,131,
20200422,Minnesota,3758,306,50165,179,19,660
20200422,Missouri,6137,196,52019,208,19,
20200422,MP,14,0,51,2,0,
20200422,Mississippi,4894,178,48941,193,10,910
20200422,Montana,439,2,11144,14,2,59
20200422,North Carolina,7220,269,83116,242,29,
20200422,North Dakota,679,35,14910,14,1,62
20200422,Nebraska,1722,74,14957,38,5,
20200422,New Hampshire,1491,0,13550,42,0,206
20200422,New Jersey,95865,3478,95794,5063,310,
20200422,New Mexico,2072,101,38805,65,7,306
20200422,Nevada,4081,144,29807,201,8,
20200422,New York,257216,5526,412766,15302,474,68773
20200422,Ohio,14117,392,84389,610,53,2882
20200422,Oklahoma,2894,87,43019,170,6,588
20200422,Oregon,2059,57,39126,78,0,488
20200422,Pennsylvania,35684,1156,136272,1622,58,
20200422,Puerto Rico,915,-383,8842,67,3,
20200422,Rhode Island,6354,382,34528,201,15,717
20200422,South Carolina,4761,322,38350,140,16,837
20200422,South Dakota,1858,103,11588,8,0,111
20200422,Tennessee,7842,448,107138,166,9,775
20200422,Texas,21069,873,195714,543,26,
20200422,Utah,3445,149,73015,34,2,288
20200422,Virginia,10266,636,50512,349,25,1659
20200422,Virgin Islands,54,0,583,3,0,
20200422,Vermont,831,3,12097,40,0,
20200422,Washington,14375,242,156030,647,7,
20200422,Wisconsin,5766,257,49502,246,4,1302
20200422,West Virginia,939,25,24897,26,0,
20200422,Wyoming,322,2,7301,6,0,52
20200421,Alaska,329,8,10790,9,0,36
20200421,Alabama,5231,206,43295,177,10,699
20200421,Arkansas,2227,304,25214,43,1,291
20200421,American Samoa,0,0,3,,0,
20200421,Arizona,5251,187,49901,208,21,1484
20200421,California,33261,2283,266839,1268,60,
20200421,Colorado,10106,376,37360,449,27,1880
20200421,Connecticut,20360,545,43832,1423,92,
20200421,Washington DC,3098,171,11841,112,7,
20200421,Delaware,2931,186,12935,104,5,
20200421,Florida,27495,835,249564,856,50,4235
20200421,Georgia,19881,934,68259,799,66,3779
20200421,Guam,133,0,1033,5,0,
20200421,Hawaii,584,4,24112,10,0,55
20200421,Iowa,3641,482,23974,83,4,
20200421,Idaho,1736,64,16071,48,3,157
20200421,Illinois,33059,1551,121938,1468,119,
20200421,Indiana,12097,411,55167,630,61,
20200421,Kansas,2025,39,17076,107,7,419
20200421,Kentucky,3050,90,29770,154,6,1059
20200421,Louisiana,24854,331,111588,1405,77,
20200421,Massachusetts,43168,1752,141444,2449,146,4009
20200421,Maryland,14193,509,59442,732,49,3158
20200421,Maine,888,13,14076,36,1,139
20200421,Michigan,39589,1095,99667,3471,124,
20200421,Minnesota,3452,262,48341,160,17,629
20200421,Missouri,5941,134,51179,189,12,
20200421,MP,14,0,51,2,0,
20200421,Mississippi,4716,204,47648,183,14,858
20200421,Montana,437,4,10804,12,2,59
20200421,North Carolina,6951,187,76380,213,34,
20200421,North Dakota,644,17,14343,13,0,54
20200421,Nebraska,1648,174,14724,33,5,
20200421,New Hampshire,1491,99,12848,42,1,206
20200421,New Jersey,92387,3581,92439,4753,376,
20200421,New Mexico,1971,126,36784,58,3,291
20200421,Nevada,3937,107,29118,193,13,
20200421,New York,251690,4178,397635,14828,481,67271
20200421,Ohio,13725,806,80989,557,48,2779
20200421,Oklahoma,2807,127,41537,164,21,561
20200421,Oregon,2002,46,39126,78,3,471
20200421,Pennsylvania,34528,1296,132323,1564,360,
20200421,Puerto Rico,1298,46,8789,64,1,
20200421,Rhode Island,5972,387,32606,186,11,674
20200421,South Carolina,4439,62,36838,124,4,776
20200421,South Dakota,1755,70,11060,8,1,100
20200421,Tennessee,7394,156,100788,157,5,760
20200421,Texas,20196,738,185203,517,22,
20200421,Utah,3296,83,69062,32,4,277
20200421,Virginia,9630,640,48724,324,24,1581
20200421,Virgin Islands,54,1,574,3,0,
20200421,Vermont,828,8,11767,40,2,
20200421,Washington,14133,243,151848,640,11,
20200421,Wisconsin,5509,156,47841,242,12,1252
20200421,West Virginia,914,12,21849,26,2,
20200421,Wyoming,320,7,7301,6,4,52
20200420,Alaska,321,2,9803,9,0,36
20200420,Alabama,5025,188,40875,167,13,641
20200420,Arkansas,1923,142,24630,42,2,291
20200420,American Samoa,0,0,3,,0,
20200420,Arizona,5064,135,49436,187,3,1454
20200420,California,30978,645,259522,1208,42,
20200420,Colorado,9730,297,36465,422,11,1813
20200420,Connecticut,19815,2265,42991,1331,245,
20200420,Washington DC,2927,134,11186,105,9,
20200420,Delaware,2745,207,12508,99,9,
20200420,Florida,26660,664,239565,806,25,4010
20200420,Georgia,18947,646,65381,733,46,3550
20200420,Guam,133,0,991,5,0,
20200420,Hawaii,580,6,23595,10,1,52
20200420,Iowa,3159,257,22661,79,4,
20200420,Idaho,1672,4,15773,45,1,151
20200420,Illinois,31508,1151,116850,1349,59,
20200420,Indiana,11686,476,52953,569,7,
20200420,Kansas,1986,137,16775,100,8,405
20200420,Kentucky,2960,253,29612,148,4,1059
20200420,Louisiana,24523,595,111588,1328,32,
20200420,Massachusetts,41416,1596,136046,2303,157,3872
20200420,Maryland,13684,854,57713,683,57,3014
20200420,Maine,875,8,14076,35,1,138
20200420,Michigan,38494,937,93393,3347,111,
20200420,Minnesota,3190,276,46854,143,9,602
20200420,Missouri,5807,140,50206,177,1,
20200420,MP,14,0,51,2,0,
20200420,Mississippi,4512,238,46922,169,10,819
20200420,Montana,433,0,10618,10,0,57
20200420,North Carolina,6764,271,72720,179,7,
20200420,North Dakota,627,42,14120,13,3,53
20200420,Nebraska,1474,187,14206,28,0,
20200420,New Hampshire,1392,50,12726,41,3,198
20200420,New Jersey,88806,3505,89251,4377,175,
20200420,New Mexico,1845,47,35197,55,2,274
20200420,Nevada,3830,102,28517,180,8,
20200420,New York,247512,4726,386349,14347,478,65969
20200420,Ohio,12919,1317,77920,509,38,2653
20200420,Oklahoma,2680,81,32966,143,3,541
20200420,Oregon,1956,46,38089,75,1,465
20200420,Pennsylvania,33232,948,129720,1204,92,
20200420,Puerto Rico,1252,39,8486,63,1,
20200420,Rhode Island,5585,378,30883,175,11,629
20200420,South Carolina,4377,0,36103,120,0,776
20200420,South Dakota,1685,50,10641,7,0,87
20200420,Tennessee,7238,168,93451,152,4,730
20200420,Texas,19458,535,170936,495,18,
20200420,Utah,3213,144,65098,28,1,268
20200420,Virginia,8990,453,47745,300,23,1500
20200420,Virgin Islands,53,0,554,3,0,
20200420,Vermont,820,3,11671,38,0,
20200420,Washington,13890,307,147889,629,14,
20200420,Wisconsin,5353,177,46603,230,10,1211
20200420,West Virginia,902,39,21253,24,6,
20200420,Wyoming,313,4,7073,2,0,51
20200419,Alaska,319,5,9576,9,0,36
20200419,Alabama,4837,182,40875,154,8,641
20200419,Arkansas,1781,42,22428,40,2,291
20200419,American Samoa,0,0,3,,0,
20200419,Arizona,4929,210,48061,184,7,1387
20200419,California,30333,1370,250567,1166,94,
20200419,Colorado,9433,386,35173,411,20,1797
20200419,Connecticut,17550,741,40663,1086,50,
20200419,Washington DC,2793,127,10906,96,5,
20200419,Delaware,2538,215,12256,90,4,
20200419,Florida,25996,727,230083,781,27,3930
20200419,Georgia,18301,632,61632,687,14,3464
20200419,Guam,133,0,943,5,0,
20200419,Hawaii,574,21,22896,9,0,51
20200419,Iowa,2902,389,21648,75,1,
20200419,Idaho,1668,13,15773,44,1,151
20200419,Illinois,30357,1197,112961,1290,31,
20200419,Indiana,11210,569,49932,562,17,
20200419,Kansas,1849,59,16281,92,6,390
20200419,Kentucky,2707,185,29518,144,7,1059
20200419,Louisiana,23928,348,111420,1296,29,
20200419,Massachusetts,39820,2293,129295,2146,163,3789
20200419,Maryland,12830,522,55061,626,44,2886
20200419,Maine,867,20,14076,34,2,136
20200419,Michigan,37557,528,89758,3236,129,
20200419,Minnesota,2914,126,46288,134,13,574
20200419,Missouri,5667,150,48242,176,1,
20200419,MP,14,0,42,2,0,
20200419,Mississippi,4274,300,34791,159,7,808
20200419,Montana,433,7,10465,10,0,55
20200419,North Carolina,6493,353,72279,172,8,
20200419,North Dakota,585,57,13045,10,1,51
20200419,Nebraska,1287,149,13288,28,4,
20200419,New Hampshire,1342,55,12082,38,1,192
20200419,New Jersey,85301,3881,85387,4202,132,
20200419,New Mexico,1798,87,34834,53,2,258
20200419,Nevada,3728,102,27870,172,4,
20200419,New York,242786,6054,374769,13869,507,64550
20200419,Ohio,11602,1380,75697,471,20,2565
20200419,Oklahoma,2599,29,32966,140,1,541
20200419,Oregon,1910,66,37128,74,2,456
20200419,Pennsylvania,32284,1215,126570,1112,276,
20200419,Puerto Rico,1213,95,8280,62,2,
20200419,Rhode Island,5207,339,29289,164,14,605
20200419,South Carolina,4377,131,36103,120,1,776
20200419,South Dakota,1635,93,10427,7,0,74
20200419,Tennessee,7070,308,90028,148,3,724
20200419,Texas,18923,663,163787,477,24,
20200419,Utah,3069,138,60486,27,2,259
20200419,Virginia,8537,484,46196,277,19,1422
20200419,Virgin Islands,53,0,548,3,0,
20200419,Vermont,817,4,11450,38,0,
20200419,Washington,13583,176,143808,615,17,
20200419,Wisconsin,5176,163,45323,220,9,1190
20200419,West Virginia,863,78,19168,18,2,
20200419,Wyoming,309,4,6972,2,0,50
20200418,Alaska,314,5,9341,9,0,36
20200418,Alabama,4655,125,37883,146,2,620
20200418,Arkansas,1739,44,22402,38,1,291
20200418,American Samoa,0,0,3,,0,
20200418,Arizona,4719,212,46326,177,8,1341
20200418,California,28963,1435,230703,1072,87,
20200418,Colorado,9047,372,34260,391,17,1755
20200418,Connecticut,16809,0,38653,1036,0,
20200418,Washington DC,2666,190,10602,91,5,
20200418,Delaware,2323,0,11694,86,10,
20200418,Florida,25269,1150,221258,754,55,3842
20200418,Georgia,17669,475,56539,673,23,3420
20200418,Guam,133,0,943,5,0,
20200418,Hawaii,553,12,21790,9,0,48
20200418,Iowa,2513,181,20434,74,10,
20200418,Idaho,1655,46,15292,43,2,151
20200418,Illinois,29160,1585,108244,1259,125,
20200418,Indiana,10641,487,46232,545,26,
20200418,Kansas,1790,85,15886,86,2,383
20200418,Kentucky,2522,93,28074,137,8,1008
20200418,Louisiana,23580,462,114419,1267,54,
20200418,Massachusetts,37527,2402,124604,1983,161,3728
20200418,Maryland,12308,736,53062,582,41,2757
20200418,Maine,847,20,14076,32,3,136
20200418,Michigan,37029,709,87114,3107,123,
20200418,Minnesota,2788,120,45182,121,10,561
20200418,Missouri,5517,234,48242,175,10,
20200418,MP,14,1,42,2,0,
20200418,Mississippi,3974,181,34791,152,12,782
20200418,Montana,426,4,10143,10,2,55
20200418,North Carolina,6140,281,70071,164,12,
20200418,North Dakota,528,89,12435,9,0,47
20200418,Nebraska,1138,72,12539,24,0,
20200418,New Hampshire,1287,0,11565,37,0,190
20200418,New Jersey,81420,2953,81116,4070,230,
20200418,New Mexico,1711,114,33902,51,7,242
20200418,Nevada,3626,102,27125,168,6,
20200418,New York,236732,7090,359800,13362,540,63103
20200418,Ohio,10222,1115,68819,451,33,2519
20200418,Oklahoma,2570,105,32966,139,3,541
20200418,Oregon,1844,59,35739,72,2,449
20200418,Pennsylvania,31069,1628,122896,836,80,
20200418,Puerto Rico,1118,50,8055,60,2,
20200418,Rhode Island,4868,283,27527,150,32,578
20200418,South Carolina,4246,315,34587,119,10,776
20200418,South Dakota,1542,131,10118,7,0,68
20200418,Tennessee,6762,173,83824,145,3,719
20200418,Texas,18260,889,157979,453,25,
20200418,Utah,2931,126,57013,25,2,251
20200418,Virginia,8053,562,43878,258,27,1296
20200418,Virgin Islands,53,2,390,3,1,
20200418,Vermont,813,11,11212,38,3,
20200418,Washington,13407,233,142307,598,13,
20200418,Wisconsin,5013,174,43962,211,6,1176
20200418,West Virginia,785,31,18655,16,3,
20200418,Wyoming,305,9,6217,2,0,50
20200417,Alaska,309,9,9141,9,0,36
20200417,Alabama,4530,185,33318,144,11,594
20200417,Arkansas,1695,75,21799,37,0,
20200417,American Samoa,0,0,3,,0,
20200417,Arizona,4507,273,44723,169,19,1289
20200417,California,27528,1346,224086,985,95,
20200417,Colorado,8675,395,33155,374,17,1693
20200417,Connecticut,16809,925,38653,1036,65,
20200417,Washington DC,2476,126,10167,86,5,
20200417,Delaware,2323,248,11694,76,6,
20200417,Florida,24119,1222,210718,699,53,3665
20200417,Georgia,17194,1525,54490,650,63,3324
20200417,Guam,133,0,940,5,0,
20200417,Hawaii,541,11,21316,9,0,45
20200417,Iowa,2332,191,19460,64,4,
20200417,Idaho,1609,22,15043,41,0,148
20200417,Illinois,27575,1842,102588,1134,62,
20200417,Indiana,10154,612,44631,519,42,
20200417,Kansas,1705,117,15196,84,4,375
20200417,Kentucky,2429,138,27318,129,7,971
20200417,Louisiana,23118,586,108869,1213,57,
20200417,Massachusetts,35125,2633,117195,1822,155,3756
20200417,Maryland,11572,788,50437,541,42,2612
20200417,Maine,827,31,14076,29,2,133
20200417,Michigan,36320,865,83268,2984,143,
20200417,Minnesota,2668,182,43820,111,17,518
20200417,Missouri,5283,172,46434,165,13,
20200417,MP,13,0,42,2,0,
20200417,Mississippi,3793,169,34791,140,11,736
20200417,Montana,422,7,9822,8,1,54
20200417,North Carolina,5859,394,67122,152,21,
20200417,North Dakota,439,46,11903,9,0,47
20200417,Nebraska,1066,114,12038,24,3,
20200417,New Hampshire,1287,148,11421,37,5,190
20200417,New Jersey,78467,3150,78982,3840,322,
20200417,New Mexico,1597,113,32891,44,8,230
20200417,Nevada,3524,203,26238,162,4,
20200417,New York,229642,7358,343581,12822,630,61120
20200417,Ohio,9107,693,68819,418,29,2424
20200417,Oklahoma,2465,108,31155,136,5,528
20200417,Oregon,1785,49,34536,70,6,427
20200417,Pennsylvania,29441,1706,117932,756,49,
20200417,Puerto Rico,1068,25,7864,58,2,
20200417,Rhode Island,4585,290,26157,118,13,331
20200417,South Carolina,3931,275,32353,109,2,675
20200417,South Dakota,1411,100,9651,7,0,63
20200417,Tennessee,6589,327,80684,142,1,711
20200417,Texas,17371,916,152165,428,35,
20200417,Utah,2805,122,52966,23,2,244
20200417,Virginia,7491,602,41506,231,23,1221
20200417,Virgin Islands,51,0,373,2,1,
20200417,Vermont,802,10,10813,35,0,
20200417,Washington,13174,302,140294,585,14,
20200417,Wisconsin,4839,203,42365,205,8,1153
20200417,West Virginia,754,15,17927,13,0,
20200417,Wyoming,296,0,6131,2,0,43
20200416,Alaska,300,7,8435,9,0,35
20200416,Alabama,4345,232,32046,133,12,553
20200416,Arkansas,1620,51,21055,37,4,
20200416,American Samoa,0,0,3,,0,
20200416,Arizona,4234,272,43164,150,8,1258
20200416,California,26182,1758,220218,890,69,
20200416,Colorado,8280,339,32253,357,28,1636
20200416,Connecticut,15884,1129,37238,971,103,
20200416,Washington DC,2350,153,9800,81,9,
20200416,Delaware,2075,61,11275,70,3,
20200416,Florida,22897,386,196351,646,37,3460
20200416,Georgia,15669,682,52270,587,35,3108
20200416,Guam,133,0,870,5,0,
20200416,Hawaii,530,13,20170,9,0,45
20200416,Iowa,2141,146,18534,60,7,
20200416,Idaho,1587,123,14655,41,2,143
20200416,Illinois,25733,1140,96856,1072,124,
20200416,Indiana,9542,587,41573,477,41,
20200416,Kansas,1588,94,14534,80,4,359
20200416,Kentucky,2291,81,26033,122,7,807
20200416,Louisiana,22532,581,104054,1156,53,
20200416,Massachusetts,32492,2522,110098,1667,165,3726
20200416,Maryland,10784,752,48059,499,30,2451
20200416,Maine,796,26,14076,27,3,130
20200416,Michigan,35455,922,78274,2841,169,
20200416,Minnesota,2486,165,42536,94,7,475
20200416,Missouri,5111,216,45537,152,5,
20200416,MP,13,0,27,2,0,
20200416,Mississippi,3624,264,34791,129,7,682
20200416,Montana,415,11,9521,7,0,52
20200416,North Carolina,5465,342,65452,131,14,
20200416,North Dakota,393,28,11311,9,0,45
20200416,Nebraska,952,51,11342,21,1,
20200416,New Hampshire,1139,0,11027,32,0,178
20200416,New Jersey,75317,4287,76513,3518,362,
20200416,New Mexico,1484,77,31910,36,0,215
20200416,Nevada,3321,110,25130,158,8,
20200416,New York,222284,8505,328295,12192,606,59052
20200416,Ohio,8414,623,66426,389,28,2331
20200416,Oklahoma,2357,94,28542,131,8,528
20200416,Oregon,1736,73,33202,64,6,414
20200416,Pennsylvania,27735,1245,113735,707,60,
20200416,Puerto Rico,1043,69,7315,56,5,
20200416,Rhode Island,4295,392,24657,105,18,331
20200416,South Carolina,3656,0,31077,107,0,675
20200416,South Dakota,1311,143,9239,7,1,55
20200416,Tennessee,6262,183,78787,141,6,691
20200416,Texas,16455,963,142092,393,29,
20200416,Utah,2683,141,46995,21,1,238
20200416,Virginia,6889,389,39555,208,13,1114
20200416,Virgin Islands,51,0,357,1,0,
20200416,Vermont,792,13,10259,35,5,
20200416,Washington,12872,253,136144,571,20,
20200416,Wisconsin,4636,183,40974,197,15,1121
20200416,West Virginia,739,37,17567,13,3,
20200416,Wyoming,296,9,6131,2,0,43
20200415,Alaska,293,8,8371,9,0,34
20200415,Alabama,4113,237,29964,121,11,525
20200415,Arkansas,1569,89,20265,33,3,130
20200415,American Samoa,0,0,3,,0,
20200415,Arizona,3962,156,41348,142,11,1213
20200415,California,24424,1086,192062,821,63,
20200415,Colorado,7941,250,31639,329,21,1556
20200415,Connecticut,14755,766,35388,868,197,
20200415,Washington DC,2197,139,9328,72,5,
20200415,Delaware,2014,253,11088,67,7,
20200415,Florida,22511,1144,190998,609,72,3344
20200415,Georgia,14987,764,49103,552,51,2922
20200415,Guam,133,0,843,5,0,
20200415,Hawaii,517,13,19286,9,0,45
20200415,Iowa,1995,96,17874,53,4,
20200415,Idaho,1464,11,13934,39,6,141
20200415,Illinois,24593,1346,92336,948,80,
20200415,Indiana,8955,428,39441,436,48,
20200415,Kansas,1494,68,13174,76,7,342
20200415,Kentucky,2210,162,25487,115,11,687
20200415,Louisiana,21951,433,99977,1103,90,
20200415,Massachusetts,29970,1861,102790,1502,173,3637
20200415,Maryland,10032,560,45731,469,48,2231
20200415,Maine,770,36,14076,24,4,126
20200415,Michigan,34533,920,73828,2672,140,
20200415,Minnesota,2321,156,41245,87,8,445
20200415,Missouri,4895,209,44117,147,14,
20200415,MP,13,0,27,2,0,
20200415,Mississippi,3360,273,34791,122,11,645
20200415,Montana,404,5,9179,7,0,51
20200415,North Carolina,5123,99,62704,117,9,
20200415,North Dakota,365,24,10952,9,0,44
20200415,Nebraska,901,30,10828,20,2,
20200415,New Hampshire,1139,119,11027,32,9,178
20200415,New Jersey,71030,2206,72991,3156,351,
20200415,New Mexico,1407,62,31443,36,5,181
20200415,Nevada,3211,123,24444,150,9,
20200415,New York,213779,11571,312233,11586,752,56968
20200415,Ohio,7791,511,63761,361,37,2237
20200415,Oklahoma,2263,79,26956,123,15,510
20200415,Oregon,1663,30,31688,58,3,401
20200415,Pennsylvania,26490,1145,111094,647,63,
20200415,Puerto Rico,974,51,6825,51,6,
20200415,Rhode Island,3903,307,22567,87,7,331
20200415,South Carolina,3656,103,31077,107,10,675
20200415,South Dakota,1168,180,8691,6,0,51
20200415,Tennessee,6079,256,74817,135,11,663
20200415,Texas,15492,868,136318,364,46,
20200415,Utah,2542,130,45072,20,1,221
20200415,Virginia,6500,329,37669,195,41,1048
20200415,Virgin Islands,51,0,331,1,0,
20200415,Vermont,779,9,9913,30,1,
20200415,Washington,12619,316,132049,551,9,
20200415,Wisconsin,4453,207,39326,182,12,1091
20200415,West Virginia,702,62,16954,10,1,164
20200415,Wyoming,287,12,6042,2,1,43
20200414,Alaska,285,8,8063,9,1,32
20200414,Alabama,3876,142,29241,110,11,493
20200414,Arkansas,1480,70,19651,30,0,130
20200414,American Samoa,0,0,3,,0,
20200414,Arizona,3806,104,40290,131,9,1171
20200414,California,23338,990,178870,758,71,
20200414,Colorado,7691,7,31051,308,4,1493
20200414,Connecticut,13989,608,31852,671,69,
20200414,Washington DC,2058,103,9226,67,14,
20200414,Delaware,1761,136,10543,60,7,
20200414,Florida,21367,766,181813,537,54,3060
20200414,Georgia,14223,908,47572,501,37,2769
20200414,Guam,133,0,811,5,0,
20200414,Hawaii,504,5,18916,9,0,44
20200414,Iowa,1899,189,16986,49,6,
20200414,Idaho,1453,27,13661,33,6,135
20200414,Illinois,23247,1222,87369,868,74,
20200414,Indiana,8527,291,37490,388,38,
20200414,Kansas,1426,50,12721,69,7,327
20200414,Kentucky,2048,85,24635,104,7,673
20200414,Louisiana,21518,502,96904,1013,129,
20200414,Massachusetts,28109,1315,98820,1329,118,3616
20200414,Maryland,9472,536,44261,421,37,2122
20200414,Maine,734,36,11608,20,1,124
20200414,Michigan,33613,911,70675,2532,141,
20200414,Minnesota,2165,153,39705,79,9,405
20200414,Missouri,4686,298,43292,133,19,
20200414,MP,13,2,27,2,0,
20200414,Mississippi,3087,145,34791,111,13,596
20200414,Montana,399,5,8835,7,0,50
20200414,North Carolina,5024,208,60015,108,22,
20200414,North Dakota,341,10,10575,9,1,42
20200414,Nebraska,871,57,10486,18,1,
20200414,New Hampshire,1020,35,10590,23,0,152
20200414,New Jersey,68824,4240,70950,2805,362,
20200414,New Mexico,1345,100,30625,31,5,181
20200414,Nevada,3088,117,23573,141,8,
20200414,New York,202208,7177,296935,10834,778,54653
20200414,Ohio,7280,305,60721,324,50,2156
20200414,Oklahoma,2184,115,26085,108,9,488
20200414,Oregon,1633,49,30730,55,2,381
20200414,Pennsylvania,25345,1146,108286,584,60,
20200414,Puerto Rico,923,20,6284,45,0,
20200414,Rhode Island,3596,267,20990,80,7,331
20200414,South Carolina,3553,234,30319,97,15,675
20200414,South Dakota,988,120,8308,6,0,45
20200414,Tennessee,5823,213,73008,124,15,633
20200414,Texas,14624,718,131843,318,31,
20200414,Utah,2412,49,44064,19,1,213
20200414,Virginia,6171,424,36592,154,5,
20200414,Virgin Islands,51,0,326,1,0,
20200414,Vermont,770,9,9491,29,1,
20200414,Washington,12303,224,128219,542,16,
20200414,Wisconsin,4246,166,37997,170,16,1049
20200414,West Virginia,640,14,16398,9,0,164
20200414,Wyoming,275,0,5689,1,0,43
20200413,Alaska,277,5,7553,8,0,32
20200413,Alabama,3734,209,25448,99,6,457
20200413,Arkansas,1410,130,19394,30,3,130
20200413,American Samoa,0,0,3,,0,
20200413,Arizona,3702,163,39645,122,7,1122
20200413,California,22348,554,168534,687,36,
20200413,Colorado,7684,791,29850,304,30,1472
20200413,Connecticut,13381,1346,30928,602,48,
20200413,Washington DC,1955,80,8979,53,3,
20200413,Delaware,1625,146,10195,53,5,
20200413,Florida,20601,1246,175606,483,18,2833
20200413,Georgia,13315,863,43706,464,31,2589
20200413,Guam,133,0,770,5,0,
20200413,Hawaii,499,13,18345,9,1,44
20200413,Iowa,1710,123,16986,43,2,
20200413,Idaho,1426,19,13455,27,0,132
20200413,Illinois,22025,1173,83743,794,74,
20200413,Indiana,8236,308,36303,350,7,
20200413,Kansas,1376,39,12488,62,6,309
20200413,Kentucky,1963,123,23903,97,3,667
20200413,Louisiana,21016,421,87075,884,44,
20200413,Massachusetts,26794,1413,95500,1211,155,3485
20200413,Maryland,8936,711,42815,384,49,1975
20200413,Maine,698,65,11608,19,0,124
20200413,Michigan,32702,1036,67063,2391,142,
20200413,Minnesota,2012,148,38667,70,0,361
20200413,Missouri,4388,228,41040,114,4,
20200413,MP,11,0,27,2,0,
20200413,Mississippi,2942,161,28042,98,2,549
20200413,Montana,394,7,8704,7,1,47
20200413,North Carolina,4816,296,58572,86,5,
20200413,North Dakota,331,23,10450,8,0,40
20200413,Nebraska,814,23,10158,17,0,
20200413,New Hampshire,985,56,10222,23,0,152
20200413,New Jersey,64584,2734,64885,2443,93,
20200413,New Mexico,1245,71,29270,26,6,
20200413,Nevada,2971,135,22493,133,5,
20200413,New York,195031,6337,283326,10056,671,52936
20200413,Ohio,6975,371,58137,274,21,2033
20200413,Oklahoma,2069,99,20790,99,3,457
20200413,Oregon,1584,57,29537,53,1,369
20200413,Pennsylvania,24199,1366,105593,524,17,
20200413,Puerto Rico,903,6,5960,45,1,
20200413,Rhode Island,3329,187,19431,73,10,331
20200413,South Carolina,3319,0,28106,82,0,496
20200413,South Dakota,868,138,8134,6,0,44
20200413,Tennessee,5610,302,70585,109,8,579
20200413,Texas,13906,422,119320,287,16,
20200413,Utah,2363,60,43424,18,0,201
20200413,Virginia,5747,473,35654,149,8,
20200413,Virgin Islands,51,0,322,1,0,
20200413,Vermont,761,7,9275,28,1,
20200413,Washington,12079,304,124134,526,17,
20200413,Wisconsin,4080,116,36769,154,10,993
20200413,West Virginia,626,15,16029,9,1,164
20200413,Wyoming,275,14,5689,1,1,41
20200412,Alaska,272,15,7766,8,0,31
20200412,Alabama,3525,334,18058,93,2,437
20200412,Arkansas,1280,54,18442,27,3,130
20200412,American Samoa,0,0,3,,0,
20200412,Arizona,3539,146,38570,115,7,1074
20200412,California,21794,1179,168534,651,42,
20200412,Colorado,6893,383,27980,274,24,1376
20200412,Connecticut,12035,525,29185,554,60,
20200412,Washington DC,1875,97,8765,50,3,
20200412,Delaware,1479,0,9624,48,5,
20200412,Florida,19355,861,163398,465,27,2772
20200412,Georgia,12452,293,42001,433,5,2505
20200412,Guam,133,0,693,5,0,
20200412,Hawaii,486,21,17482,8,0,44
20200412,Iowa,1587,77,16005,41,7,
20200412,Idaho,1407,11,12901,27,2,131
20200412,Illinois,20852,1672,79883,720,43,
20200412,Indiana,7928,493,34561,343,13,
20200412,Kansas,1337,69,11916,56,1,298
20200412,Kentucky,1840,147,22727,94,4,459
20200412,Louisiana,20595,581,83450,840,34,
20200412,Massachusetts,25381,2615,91463,1056,110,2514
20200412,Maryland,8225,531,41539,335,37,1860
20200412,Maine,633,17,6088,19,0,120
20200412,Michigan,31666,686,64555,2249,168,
20200412,Minnesota,1864,58,38030,70,6,361
20200412,Missouri,4160,136,41040,110,1,
20200412,MP,11,0,27,2,0,
20200412,Mississippi,2781,139,18632,96,3,548
20200412,Montana,387,10,8526,6,0,47
20200412,North Carolina,4520,208,57619,81,1,
20200412,North Dakota,308,15,10042,8,1,39
20200412,Nebraska,791,91,9900,17,0,
20200412,New Hampshire,929,44,9996,23,1,146
20200412,New Jersey,61850,3699,64885,2350,167,
20200412,New Mexico,1174,83,27518,20,1,
20200412,Nevada,2836,136,21775,128,3,
20200412,New York,188694,8236,272907,9385,758,50919
20200412,Ohio,6604,354,56639,253,6,1948
20200412,Oklahoma,1970,102,20790,96,2,446
20200412,Oregon,1527,156,28231,52,4,359
20200412,Pennsylvania,22833,1178,102057,507,13,
20200412,Puerto Rico,897,109,5819,44,2,
20200412,Rhode Island,3142,289,18578,63,7,
20200412,South Carolina,3319,112,28106,82,2,496
20200412,South Dakota,730,104,7823,6,0,43
20200412,Tennessee,5308,194,65369,101,0,567
20200412,Texas,13484,923,111049,271,17,
20200412,Utah,2303,97,41931,18,0,195
20200412,Virginia,5274,197,34711,141,11,
20200412,Virgin Islands,51,0,299,1,0,
20200412,Vermont,754,21,8724,27,2,
20200412,Washington,11775,170,120218,509,15,
20200412,Wisconsin,3964,142,35916,144,7,974
20200412,West Virginia,611,34,15646,8,3,
20200412,Wyoming,261,0,5198,0,0,40
20200411,Alaska,257,11,7475,8,1,31
20200411,Alabama,3191,223,18058,91,11,402
20200411,Arkansas,1226,55,17352,24,1,130
20200411,American Samoa,0,0,3,,0,
20200411,Arizona,3393,281,37137,108,11,1037
20200411,California,20615,1143,152604,609,68,
20200411,Colorado,6510,0,26143,250,0,1312
